name,type,start_time,duration,mosi
SPI,result,2.62516876,9.60E-07,0x00
SPI,result,2.62517024,0,0x00
SPI,result,2.62517264,9.60E-07,0x00
SPI,result,2.62517412,0,0x00
SPI,result,2.62517648,0,0x00
SPI,result,2.625178,9.60E-07,0x00
SPI,result,2.62518036,0,0x00
SPI,result,2.62518188,9.60E-07,0x00
SPI,result,2.62518424,0,0x00
SPI,result,2.62518576,9.60E-07,0x00
SPI,result,2.62518812,0,0x00
SPI,result,2.62518964,9.60E-07,0x00
SPI,result,2.625192,0,0x00
SPI,result,2.62519352,9.60E-07,0x00
SPI,result,2.62519588,9.60E-07,0x00
SPI,result,2.62519736,0,0x00
SPI,result,2.62519976,9.60E-07,0x00
SPI,result,2.62520124,0,0x00
SPI,result,2.62520364,9.60E-07,0x00
SPI,result,2.62520512,0,0x00
SPI,result,2.62520752,9.60E-07,0x00
SPI,result,2.625209,0,0x00
SPI,result,2.62521136,0,0x00
SPI,result,2.62521288,9.60E-07,0x00
SPI,result,2.62521524,0,0x00
SPI,result,2.62521676,9.60E-07,0x00
SPI,result,2.62521912,0,0x00
SPI,result,2.62522064,9.60E-07,0x00
SPI,result,2.625223,0,0x00
SPI,result,2.62522452,9.60E-07,0x00
SPI,result,2.62522688,0,0x00
SPI,result,2.62522836,0,0x00
SPI,result,2.62523076,9.60E-07,0x00
SPI,result,2.62523224,0,0x00
SPI,result,2.62523464,9.60E-07,0x00
SPI,result,2.62523612,0,0x00
SPI,result,2.62523852,9.60E-07,0x00
SPI,result,2.62524,0,0x00
SPI,result,2.62524236,0,0x00
SPI,result,2.62524388,0,0x00
SPI,result,2.62524624,0,0x00
SPI,result,2.62524776,9.60E-07,0x00
SPI,result,2.62525012,0,0x00
SPI,result,2.62525164,9.60E-07,0x00
SPI,result,2.625254,0,0x00
SPI,result,2.62525552,9.60E-07,0x00
SPI,result,2.62525788,0,0x00
SPI,result,2.6252594,9.60E-07,0x00
SPI,result,2.62526176,0,0x00
SPI,result,2.62526324,0,0x00
SPI,result,2.62526564,9.60E-07,0x00
SPI,result,2.62526712,0,0x00
SPI,result,2.62526952,9.60E-07,0x00
SPI,result,2.625271,0,0x00
SPI,result,2.6252734,9.60E-07,0x00
SPI,result,2.62527488,0,0x00
SPI,result,2.62527724,0,0x00
SPI,result,2.62527876,0,0x00
SPI,result,2.62528112,0,0x00
SPI,result,2.62528264,9.60E-07,0x00
SPI,result,2.625285,0,0x00
SPI,result,2.62528652,9.60E-07,0x00
SPI,result,2.62528888,0,0x00
SPI,result,2.6252904,9.60E-07,0x00
SPI,result,2.62529276,0,0x00
SPI,result,2.62529428,9.60E-07,0x00
SPI,result,2.62529664,9.60E-07,0x00
SPI,result,2.62529812,0,0x00
SPI,result,2.62530052,9.60E-07,0x00
SPI,result,2.625302,0,0x00
SPI,result,2.6253044,9.60E-07,0x00
SPI,result,2.62530588,0,0x00
SPI,result,2.62530828,9.60E-07,0x00
SPI,result,2.62530976,0,0x00
SPI,result,2.62531212,0,0x00
SPI,result,2.62531364,0,0x00
SPI,result,2.625316,0,0x00
SPI,result,2.62531752,9.60E-07,0x00
SPI,result,2.62531988,0,0x00
SPI,result,2.6253214,9.60E-07,0x00
SPI,result,2.62532376,0,0x00
SPI,result,2.62532528,9.60E-07,0x00
SPI,result,2.62532764,0,0x00
SPI,result,2.62532912,0,0x00
SPI,result,2.62533152,9.60E-07,0x00
SPI,result,2.625333,0,0x00
SPI,result,2.6253354,9.60E-07,0x00
SPI,result,2.62533688,0,0x00
SPI,result,2.62533928,9.60E-07,0x00
SPI,result,2.62534076,0,0x00
SPI,result,2.62534316,9.60E-07,0x00
SPI,result,2.62534464,0,0x00
SPI,result,2.625347,0,0x00
SPI,result,2.62534852,9.60E-07,0x00
SPI,result,2.62535088,0,0x00
SPI,result,2.6253524,9.60E-07,0x00
SPI,result,2.62535476,0,0x00
SPI,result,2.62535628,9.60E-07,0x00
SPI,result,2.62535864,0,0x00
SPI,result,2.62536016,9.60E-07,0x00
SPI,result,2.62536252,0,0x00
SPI,result,2.625364,0,0x00
SPI,result,2.6253664,9.60E-07,0x00
SPI,result,2.62536788,0,0x00
SPI,result,2.62537028,9.60E-07,0x00
SPI,result,2.62537176,0,0x00
SPI,result,2.62537416,9.60E-07,0x00
SPI,result,2.62537564,0,0x00
SPI,result,2.62537804,9.60E-07,0x00
SPI,result,2.62537952,0,0x00
SPI,result,2.62538188,0,0x00
SPI,result,2.6253834,9.60E-07,0x00
SPI,result,2.62538576,0,0x00
SPI,result,2.62538728,9.60E-07,0x00
SPI,result,2.62538964,0,0x00
SPI,result,2.62539116,9.60E-07,0x00
SPI,result,2.62539352,0,0x00
SPI,result,2.62539504,9.60E-07,0x00
SPI,result,2.6253974,0,0x00
SPI,result,2.62539888,0,0x00
SPI,result,2.62540128,9.60E-07,0x00
SPI,result,2.62540276,0,0x00
SPI,result,2.62540516,9.60E-07,0x00
SPI,result,2.62540664,0,0x00
SPI,result,2.62540904,9.60E-07,0x00
SPI,result,2.62541052,0,0x00
SPI,result,2.62541288,0,0x00
SPI,result,2.6254144,0,0x00
SPI,result,2.62541676,0,0x00
SPI,result,2.62541828,9.60E-07,0x00
SPI,result,2.62542064,0,0x00
SPI,result,2.62542216,9.60E-07,0x00
SPI,result,2.62542452,0,0x00
SPI,result,2.62542604,9.60E-07,0x00
SPI,result,2.6254284,0,0x00
SPI,result,2.62542992,9.60E-07,0x00
SPI,result,2.62543228,9.60E-07,0x00
SPI,result,2.62543376,0,0x00
SPI,result,2.62543616,9.60E-07,0x00
SPI,result,2.62543764,0,0x00
SPI,result,2.62544004,9.60E-07,0x00
SPI,result,2.62544152,0,0x00
SPI,result,2.62544392,9.60E-07,0x00
SPI,result,2.6254454,0,0x00
SPI,result,2.62544776,0,0x00
SPI,result,2.62544928,0,0x00
SPI,result,2.62545164,0,0x00
SPI,result,2.62545316,9.60E-07,0x00
SPI,result,2.62545552,0,0x00
SPI,result,2.62545704,9.60E-07,0x00
SPI,result,2.6254594,0,0x00
SPI,result,2.62546092,9.60E-07,0x00
SPI,result,2.62546328,0,0x00
SPI,result,2.6254648,9.60E-07,0x00
SPI,result,2.62546716,9.60E-07,0x00
SPI,result,2.62546864,0,0x00
SPI,result,2.62547104,9.60E-07,0x00
SPI,result,2.62547252,0,0x00
SPI,result,2.62547492,9.60E-07,0x00
SPI,result,2.6254764,0,0x00
SPI,result,2.6254788,9.60E-07,0x00
SPI,result,2.62548028,0,0x00
SPI,result,2.62548264,0,0x00
SPI,result,2.62548416,9.60E-07,0x00
SPI,result,2.62548652,0,0x00
SPI,result,2.62548804,9.60E-07,0x00
SPI,result,2.6254904,0,0x00
SPI,result,2.62549192,9.60E-07,0x00
SPI,result,2.62549428,0,0x00
SPI,result,2.6254958,9.60E-07,0x00
SPI,result,2.62549816,0,0x00
SPI,result,2.62549964,0,0x00
SPI,result,2.62550204,9.60E-07,0x00
SPI,result,2.62550352,0,0x00
SPI,result,2.62550592,9.60E-07,0x00
SPI,result,2.6255074,0,0x00
SPI,result,2.6255098,9.60E-07,0x00
SPI,result,2.62551128,0,0x00
SPI,result,2.62551368,9.60E-07,0x00
SPI,result,2.62551516,0,0x00
SPI,result,2.62551752,0,0x00
SPI,result,2.62551904,9.60E-07,0x00
SPI,result,2.6255214,0,0x00
SPI,result,2.62552292,9.60E-07,0x00
SPI,result,2.62552528,0,0x00
SPI,result,2.6255268,9.60E-07,0x00
SPI,result,2.62552916,0,0x00
SPI,result,2.62553068,9.60E-07,0x00
SPI,result,2.62553304,0,0x00
SPI,result,2.62553452,0,0x00
SPI,result,2.62553692,9.60E-07,0x00
SPI,result,2.6255384,0,0x00
SPI,result,2.6255408,9.60E-07,0x00
SPI,result,2.62554228,0,0x00
SPI,result,2.62554468,9.60E-07,0x00
SPI,result,2.62554616,0,0x00
SPI,result,2.62554852,0,0x00
SPI,result,2.62555004,0,0x00
SPI,result,2.6255524,0,0x00
SPI,result,2.62555392,9.60E-07,0x00
SPI,result,2.62555628,0,0x00
SPI,result,2.6255578,9.60E-07,0x00
SPI,result,2.62556016,0,0x00
SPI,result,2.62556168,9.60E-07,0x00
SPI,result,2.62556404,0,0x00
SPI,result,2.62556556,9.60E-07,0x00
SPI,result,2.62556792,9.60E-07,0x00
SPI,result,2.6255694,0,0x00
SPI,result,2.6255718,9.60E-07,0x00
SPI,result,2.62557328,0,0x00
SPI,result,2.62557568,9.60E-07,0x00
SPI,result,2.62557716,0,0x00
SPI,result,2.62557956,9.60E-07,0x00
SPI,result,2.62558104,0,0x00
SPI,result,2.6255834,0,0x00
SPI,result,2.62558492,0,0x00
SPI,result,2.62558728,0,0x00
SPI,result,2.6255888,9.60E-07,0x00
SPI,result,2.62559116,0,0x00
SPI,result,2.62559268,9.60E-07,0x00
SPI,result,2.62559504,0,0x00
SPI,result,2.62559656,9.60E-07,0x00
SPI,result,2.62559892,0,0x00
SPI,result,2.62560044,9.60E-07,0x00
SPI,result,2.6256028,9.60E-07,0x00
SPI,result,2.62560428,0,0x00
SPI,result,2.62560668,9.60E-07,0x00
SPI,result,2.62560816,0,0x00
SPI,result,2.62561056,9.60E-07,0x00
SPI,result,2.62561204,0,0x00
SPI,result,2.62561444,9.60E-07,0x00
SPI,result,2.62561592,0,0x00
SPI,result,2.62561828,0,0x00
SPI,result,2.6256198,9.60E-07,0x00
SPI,result,2.62562216,0,0x00
SPI,result,2.62562368,9.60E-07,0x00
SPI,result,2.62562604,0,0x00
SPI,result,2.62562756,9.60E-07,0x00
SPI,result,2.62562992,0,0x00
SPI,result,2.62563144,9.60E-07,0x00
SPI,result,2.6256338,0,0x00
SPI,result,2.62563528,0,0x00
SPI,result,2.62563768,9.60E-07,0x00
SPI,result,2.62563916,0,0x00
SPI,result,2.62564156,9.60E-07,0x00
SPI,result,2.62564304,0,0x00
SPI,result,2.62564544,9.60E-07,0x00
SPI,result,2.62564692,0,0x00
SPI,result,2.62564932,9.60E-07,0x00
SPI,result,2.6256508,0,0x00
SPI,result,2.62565316,0,0x00
SPI,result,2.62565468,9.60E-07,0x00
SPI,result,2.62565704,0,0x00
SPI,result,2.62565856,9.60E-07,0x00
SPI,result,2.62566092,0,0x00
SPI,result,2.62566244,9.60E-07,0x00
SPI,result,2.6256648,0,0x00
SPI,result,2.62566632,9.60E-07,0x00
SPI,result,2.62566868,0,0x00
SPI,result,2.62567016,0,0x00
SPI,result,2.62567256,9.60E-07,0x00
SPI,result,2.62567404,0,0x00
SPI,result,2.62567644,9.60E-07,0x00
SPI,result,2.62567792,0,0x00
SPI,result,2.62568032,9.60E-07,0x00
SPI,result,2.6256818,0,0x00
SPI,result,2.62568416,0,0x00
SPI,result,2.62568568,0,0x00
SPI,result,2.62568804,0,0x00
SPI,result,2.62568956,9.60E-07,0x00
SPI,result,2.62569192,0,0x00
SPI,result,2.62569344,9.60E-07,0x00
SPI,result,2.6256958,0,0x00
SPI,result,2.62569732,9.60E-07,0x00
SPI,result,2.62569968,0,0x00
SPI,result,2.6257012,9.60E-07,0x00
SPI,result,2.62570356,9.60E-07,0x00
SPI,result,2.62570504,0,0x00
SPI,result,2.62570744,9.60E-07,0x00
SPI,result,2.62570892,0,0x00
SPI,result,2.62571132,9.60E-07,0x00
SPI,result,2.6257128,0,0x00
SPI,result,2.6257152,9.60E-07,0x00
SPI,result,2.62571668,0,0x00
SPI,result,2.62571904,0,0x00
SPI,result,2.62572056,0,0x00
SPI,result,2.62572292,0,0x00
SPI,result,2.62572444,9.60E-07,0x00
SPI,result,2.6257268,0,0x00
SPI,result,2.62572832,9.60E-07,0x00
SPI,result,2.62573068,0,0x00
SPI,result,2.6257322,9.60E-07,0x00
SPI,result,2.62573456,0,0x00
SPI,result,2.62573608,9.60E-07,0x00
SPI,result,2.62573844,9.60E-07,0x00
SPI,result,2.625746,0,0x00
SPI,result,2.62574836,0,0x00
SPI,result,2.62574988,9.60E-07,0x00
SPI,result,2.62575224,0,0x00
SPI,result,2.62575376,9.60E-07,0x00
SPI,result,2.62575612,0,0x00
SPI,result,2.62575764,9.60E-07,0x00
SPI,result,2.62576,0,0x00
SPI,result,2.62576152,9.60E-07,0x00
SPI,result,2.62576388,9.60E-07,0x00
SPI,result,2.62576536,0,0x00
SPI,result,2.62576776,9.60E-07,0x00
SPI,result,2.62576924,0,0x00
SPI,result,2.62577164,9.60E-07,0x00
SPI,result,2.62577312,0,0x00
SPI,result,2.62577552,9.60E-07,0x00
SPI,result,2.625777,0,0x00
SPI,result,2.62577936,0,0x00
SPI,result,2.62578088,0,0x00
SPI,result,2.62578324,0,0x00
SPI,result,2.62578476,9.60E-07,0x00
SPI,result,2.62578712,0,0x00
SPI,result,2.62578864,9.60E-07,0x00
SPI,result,2.625791,0,0x00
SPI,result,2.62579252,9.60E-07,0x00
SPI,result,2.62579488,0,0x00
SPI,result,2.6257964,9.60E-07,0x00
SPI,result,2.62579876,9.60E-07,0x00
SPI,result,2.62580024,0,0x00
SPI,result,2.62580264,9.60E-07,0x00
SPI,result,2.62580412,0,0x00
SPI,result,2.62580652,9.60E-07,0x00
SPI,result,2.625808,0,0x00
SPI,result,2.6258104,9.60E-07,0x00
SPI,result,2.62581188,0,0x00
SPI,result,2.62581424,0,0x00
SPI,result,2.62581576,9.60E-07,0x00
SPI,result,2.62581812,0,0x00
SPI,result,2.62581964,9.60E-07,0x00
SPI,result,2.625822,0,0x00
SPI,result,2.62582352,9.60E-07,0x00
SPI,result,2.62582588,0,0x00
SPI,result,2.6258274,9.60E-07,0x00
SPI,result,2.62582976,0,0x00
SPI,result,2.62583124,0,0x00
SPI,result,2.62583364,9.60E-07,0x00
SPI,result,2.62583512,0,0x00
SPI,result,2.62583752,9.60E-07,0x00
SPI,result,2.625839,0,0x00
SPI,result,2.6258414,9.60E-07,0x00
SPI,result,2.62584288,0,0x00
SPI,result,2.62584528,9.60E-07,0x00
SPI,result,2.62584676,0,0x00
SPI,result,2.62584912,0,0x00
SPI,result,2.62585064,9.60E-07,0x00
SPI,result,2.625853,0,0x00
SPI,result,2.62585452,9.60E-07,0x00
SPI,result,2.62585688,0,0x00
SPI,result,2.6258584,9.60E-07,0x00
SPI,result,2.62586076,0,0x00
SPI,result,2.62586228,9.60E-07,0x00
SPI,result,2.62586464,0,0x00
SPI,result,2.62586612,0,0x00
SPI,result,2.62586852,9.60E-07,0x00
SPI,result,2.62587,0,0x00
SPI,result,2.6258724,9.60E-07,0x00
SPI,result,2.62587388,0,0x00
SPI,result,2.62587628,9.60E-07,0x00
SPI,result,2.62587776,0,0x00
SPI,result,2.62588012,0,0x00
SPI,result,2.62588164,0,0x00
SPI,result,2.625884,0,0x00
SPI,result,2.62588552,9.60E-07,0x00
SPI,result,2.62588788,0,0x00
SPI,result,2.6258894,9.60E-07,0x00
SPI,result,2.62589176,0,0x00
SPI,result,2.62589328,9.60E-07,0x00
SPI,result,2.62589564,0,0x00
SPI,result,2.62589716,9.60E-07,0x00
SPI,result,2.62589952,9.60E-07,0x00
SPI,result,2.625901,0,0x00
SPI,result,2.6259034,9.60E-07,0x00
SPI,result,2.62590488,0,0x00
SPI,result,2.62590728,9.60E-07,0x00
SPI,result,2.62590876,0,0x00
SPI,result,2.62591116,9.60E-07,0x00
SPI,result,2.62591264,0,0x00
SPI,result,2.625915,0,0x00
SPI,result,2.62591652,0,0x00
SPI,result,2.62591888,0,0x00
SPI,result,2.6259204,9.60E-07,0x00
SPI,result,2.62592276,0,0x00
SPI,result,2.62592428,9.60E-07,0x00
SPI,result,2.62592664,0,0x00
SPI,result,2.62592816,9.60E-07,0x00
SPI,result,2.62593052,0,0x00
SPI,result,2.62593204,9.60E-07,0x00
SPI,result,2.6259344,9.60E-07,0x00
SPI,result,2.62593588,0,0x00
SPI,result,2.62593828,9.60E-07,0x00
SPI,result,2.62593976,0,0x00
SPI,result,2.62594216,9.60E-07,0x00
SPI,result,2.62594364,0,0x00
SPI,result,2.62594604,9.60E-07,0x00
SPI,result,2.62594752,0,0x00
SPI,result,2.62594988,0,0x00
SPI,result,2.6259514,9.60E-07,0x00
SPI,result,2.62595376,0,0x00
SPI,result,2.62595528,9.60E-07,0x00
SPI,result,2.62595764,0,0x00
SPI,result,2.62595916,9.60E-07,0x00
SPI,result,2.62596152,0,0x00
SPI,result,2.62596304,9.60E-07,0x00
SPI,result,2.6259654,0,0x00
SPI,result,2.62596688,0,0x00
SPI,result,2.62596928,9.60E-07,0x00
SPI,result,2.62597076,0,0x00
SPI,result,2.62597316,9.60E-07,0x00
SPI,result,2.62597464,0,0x00
SPI,result,2.62597704,9.60E-07,0x00
SPI,result,2.62597852,0,0x00
SPI,result,2.62598092,9.60E-07,0x00
SPI,result,2.6259824,0,0x00
SPI,result,2.62598476,0,0x00
SPI,result,2.62598628,9.60E-07,0x00
SPI,result,2.62598864,0,0x00
SPI,result,2.62599016,9.60E-07,0x00
SPI,result,2.62599252,0,0x00
SPI,result,2.62599404,9.60E-07,0x00
SPI,result,2.6259964,0,0x00
SPI,result,2.62599792,9.60E-07,0x00
SPI,result,2.62600028,0,0x00
SPI,result,2.62600176,0,0x00
SPI,result,2.62600416,9.60E-07,0x00
SPI,result,2.62600564,0,0x00
SPI,result,2.62600804,9.60E-07,0x00
SPI,result,2.62600952,0,0x00
SPI,result,2.62601192,9.60E-07,0x00
SPI,result,2.6260134,0,0x00
SPI,result,2.6260158,9.60E-07,0x00
SPI,result,2.62601728,0,0x00
SPI,result,2.62601964,0,0x00
SPI,result,2.62602116,9.60E-07,0x00
SPI,result,2.62602352,0,0x00
SPI,result,2.62602504,9.60E-07,0x00
SPI,result,2.6260274,0,0x00
SPI,result,2.62602892,9.60E-07,0x00
SPI,result,2.62603128,0,0x00
SPI,result,2.6260328,9.60E-07,0x00
SPI,result,2.62603516,9.60E-07,0x00
SPI,result,2.62603664,0,0x00
SPI,result,2.62603904,9.60E-07,0x00
SPI,result,2.62604052,0,0x00
SPI,result,2.62604292,9.60E-07,0x00
SPI,result,2.6260444,0,0x00
SPI,result,2.6260468,9.60E-07,0x00
SPI,result,2.62604828,0,0x00
SPI,result,2.62605064,0,0x00
SPI,result,2.62605216,0,0x00
SPI,result,2.62605452,0,0x00
SPI,result,2.62605604,9.60E-07,0x00
SPI,result,2.6260584,0,0x00
SPI,result,2.62605992,9.60E-07,0x00
SPI,result,2.62606228,0,0x00
SPI,result,2.6260638,9.60E-07,0x00
SPI,result,2.62606616,0,0x00
SPI,result,2.62606768,9.60E-07,0x00
SPI,result,2.62607004,9.60E-07,0x00
SPI,result,2.62607152,0,0x00
SPI,result,2.62607392,9.60E-07,0x00
SPI,result,2.6260754,0,0x00
SPI,result,2.6260778,9.60E-07,0x00
SPI,result,2.62607928,0,0x00
SPI,result,2.62608168,9.60E-07,0x00
SPI,result,2.62608316,0,0x00
SPI,result,2.62608552,0,0x00
SPI,result,2.62608704,9.60E-07,0x00
SPI,result,2.6260894,0,0x00
SPI,result,2.62609092,9.60E-07,0x00
SPI,result,2.62609328,0,0x00
SPI,result,2.6260948,9.60E-07,0x00
SPI,result,2.62609716,0,0x00
SPI,result,2.62609868,9.60E-07,0x00
SPI,result,2.62610104,0,0x00
SPI,result,2.62610252,0,0x00
SPI,result,2.62610492,9.60E-07,0x00
SPI,result,2.6261064,0,0x00
SPI,result,2.6261088,9.60E-07,0x00
SPI,result,2.62611028,0,0x00
SPI,result,2.62611268,9.60E-07,0x00
SPI,result,2.62611416,0,0x00
SPI,result,2.62611656,9.60E-07,0x00
SPI,result,2.62611804,0,0x00
SPI,result,2.6261204,0,0x00
SPI,result,2.62612192,9.60E-07,0x00
SPI,result,2.62612428,0,0x00
SPI,result,2.6261258,9.60E-07,0x00
SPI,result,2.62612816,0,0x00
SPI,result,2.62612968,9.60E-07,0x00
SPI,result,2.62613204,0,0x00
SPI,result,2.62613356,9.60E-07,0x00
SPI,result,2.62613592,0,0x00
SPI,result,2.6261374,0,0x00
SPI,result,2.6261398,9.60E-07,0x00
SPI,result,2.62614128,0,0x00
SPI,result,2.62614368,9.60E-07,0x00
SPI,result,2.62614516,0,0x00
SPI,result,2.62614756,9.60E-07,0x00
SPI,result,2.62614904,0,0x00
SPI,result,2.6261514,0,0x00
SPI,result,2.62615292,0,0x00
SPI,result,2.62615528,0,0x00
SPI,result,2.6261568,9.60E-07,0x00
SPI,result,2.62615916,0,0x00
SPI,result,2.62616068,9.60E-07,0x00
SPI,result,2.62616304,0,0x00
SPI,result,2.62616456,9.60E-07,0x00
SPI,result,2.62616692,0,0x00
SPI,result,2.62616844,9.60E-07,0x00
SPI,result,2.6261708,9.60E-07,0x00
SPI,result,2.62617228,0,0x00
SPI,result,2.62617468,9.60E-07,0x00
SPI,result,2.62617616,0,0x00
SPI,result,2.62617856,9.60E-07,0x00
SPI,result,2.62618004,0,0x00
SPI,result,2.62618244,9.60E-07,0x00
SPI,result,2.62618392,0,0x00
SPI,result,2.62618628,0,0x00
SPI,result,2.6261878,0,0x00
SPI,result,2.62619016,0,0x00
SPI,result,2.62619168,9.60E-07,0x00
SPI,result,2.62619404,1.00E-06,0x00
SPI,result,2.62619556,9.60E-07,0x00
SPI,result,2.62619792,0,0x00
SPI,result,2.62619944,9.60E-07,0x00
SPI,result,2.6262018,0,0x00
SPI,result,2.62620332,9.60E-07,0x00
SPI,result,2.62620568,9.60E-07,0x00
SPI,result,2.62620716,0,0x00
SPI,result,2.62620956,9.60E-07,0x00
SPI,result,2.62621104,0,0x00
SPI,result,2.62621344,9.60E-07,0x00
SPI,result,2.62621492,0,0x00
SPI,result,2.62621732,9.60E-07,0x00
SPI,result,2.6262188,0,0x00
SPI,result,2.62622116,0,0x00
SPI,result,2.62622268,0,0x00
SPI,result,2.62622504,0,0x00
SPI,result,2.62622656,9.60E-07,0x00
SPI,result,2.62622892,0,0x00
SPI,result,2.62623044,9.60E-07,0x00
SPI,result,2.6262328,0,0x00
SPI,result,2.62623432,9.60E-07,0x00
SPI,result,2.62623668,0,0x00
SPI,result,2.62623816,0,0x00
SPI,result,2.62624056,9.60E-07,0x00
SPI,result,2.62624204,0,0x00
SPI,result,2.62624444,9.60E-07,0x00
SPI,result,2.62624592,1.00E-06,0x00
SPI,result,2.62624832,9.60E-07,0x00
SPI,result,2.6262498,0,0x00
SPI,result,2.6262522,9.60E-07,0x00
SPI,result,2.62625368,0,0x00
SPI,result,2.62625604,0,0x00
SPI,result,2.62625756,9.60E-07,0x00
SPI,result,2.62625992,0,0x00
SPI,result,2.62626144,9.60E-07,0x00
SPI,result,2.6262638,0,0x00
SPI,result,2.62626532,9.60E-07,0x00
SPI,result,2.62626768,0,0x00
SPI,result,2.6262692,9.60E-07,0x00
SPI,result,2.62627156,0,0x00
SPI,result,2.62627304,0,0x00
SPI,result,2.62627544,9.60E-07,0x00
SPI,result,2.62627692,0,0x00
SPI,result,2.62627932,9.60E-07,0x00
SPI,result,2.6262808,0,0x00
SPI,result,2.6262832,9.60E-07,0x00
SPI,result,2.62628468,0,0x00
SPI,result,2.62628708,9.60E-07,0x00
SPI,result,2.62628856,0,0x00
SPI,result,2.62629092,1.00E-06,0x00
SPI,result,2.62629244,9.60E-07,0x00
SPI,result,2.6262948,0,0x00
SPI,result,2.62629632,9.60E-07,0x00
SPI,result,2.62629868,1.00E-06,0x00
SPI,result,2.6263002,9.60E-07,0x00
SPI,result,2.62630256,0,0x00
SPI,result,2.62630408,9.60E-07,0x00
SPI,result,2.62630644,9.60E-07,0x00
SPI,result,2.62630792,0,0x00
SPI,result,2.62631032,9.60E-07,0x00
SPI,result,2.6263118,0,0x00
SPI,result,2.6263142,9.60E-07,0x00
SPI,result,2.62631568,0,0x00
SPI,result,2.62631808,9.60E-07,0x00
SPI,result,2.62631956,0,0x00
SPI,result,2.62632192,0,0x00
SPI,result,2.62632344,0,0x00
SPI,result,2.6263258,0,0x00
SPI,result,2.62632732,9.60E-07,0x00
SPI,result,2.62632968,0,0x00
SPI,result,2.6263312,9.60E-07,0x00
SPI,result,2.62633356,0,0x00
SPI,result,2.62633508,9.60E-07,0x00
SPI,result,2.62633744,0,0x00
SPI,result,2.62633896,9.60E-07,0x00
SPI,result,2.62634132,9.60E-07,0x00
SPI,result,2.6263428,0,0x00
SPI,result,2.6263452,9.60E-07,0x00
SPI,result,2.62634668,0,0x00
SPI,result,2.62634908,9.60E-07,0x00
SPI,result,2.62635056,1.00E-06,0x00
SPI,result,2.62635296,9.60E-07,0x00
SPI,result,2.62635444,0,0x00
SPI,result,2.6263568,0,0x00
SPI,result,2.62635832,0,0x00
SPI,result,2.62636068,0,0x00
SPI,result,2.6263622,9.60E-07,0x00
SPI,result,2.62636456,0,0x00
SPI,result,2.62636608,9.60E-07,0x00
SPI,result,2.62636844,0,0x00
SPI,result,2.62636996,9.60E-07,0x00
SPI,result,2.62637232,1.00E-06,0x00
SPI,result,2.6263738,1.00E-06,0x00
SPI,result,2.6263762,9.60E-07,0x00
SPI,result,2.62637768,0,0x00
SPI,result,2.62638008,9.60E-07,0x00
SPI,result,2.62638156,0,0x00
SPI,result,2.62638396,9.60E-07,0x00
SPI,result,2.62638544,0,0x00
SPI,result,2.62638784,9.60E-07,0x00
SPI,result,2.62638932,0,0x00
SPI,result,2.62639168,0,0x00
SPI,result,2.6263932,0,0x00
SPI,result,2.62639556,1.00E-06,0x00
SPI,result,2.62639708,9.60E-07,0x00
SPI,result,2.62639944,0,0x00
SPI,result,2.62640096,9.60E-07,0x00
SPI,result,2.62640332,0,0x00
SPI,result,2.62640484,9.60E-07,0x00
SPI,result,2.6264072,0,0x00
SPI,result,2.62640868,0,0x00
SPI,result,2.62641108,9.60E-07,0x00
SPI,result,2.62641256,0,0x00
SPI,result,2.62641496,9.60E-07,0x00
SPI,result,2.62641644,0,0x00
SPI,result,2.62641884,9.60E-07,0x00
SPI,result,2.62642032,0,0x00
SPI,result,2.62642272,9.60E-07,0x00
SPI,result,2.6264242,1.00E-06,0x00
SPI,result,2.62642656,0,0x00
SPI,result,2.62642808,9.60E-07,0x00
SPI,result,2.62643044,0,0x00
SPI,result,2.62643196,9.60E-07,0x00
SPI,result,2.62643432,0,0x00
SPI,result,2.62643584,9.60E-07,0x00
SPI,result,2.6264382,0,0x00
SPI,result,2.62643972,9.60E-07,0x00
SPI,result,2.62644208,0,0x00
SPI,result,2.62644356,0,0x00
SPI,result,2.62644596,9.60E-07,0x00
SPI,result,2.62644744,1.00E-06,0x00
SPI,result,2.62644984,9.60E-07,0x00
SPI,result,2.62645132,0,0x00
SPI,result,2.62645372,9.60E-07,0x00
SPI,result,2.6264552,0,0x00
SPI,result,2.62645756,0,0x00
SPI,result,2.62645908,0,0x00
SPI,result,2.62646144,0,0x00
SPI,result,2.62646296,9.60E-07,0x00
SPI,result,2.62646532,0,0x00
SPI,result,2.62646684,9.60E-07,0x00
SPI,result,2.6264692,0,0x00
SPI,result,2.62647072,9.60E-07,0x00
SPI,result,2.62647308,0,0x00
SPI,result,2.6264746,9.60E-07,0x00
SPI,result,2.62647696,9.60E-07,0x00
SPI,result,2.62647844,0,0x00
SPI,result,2.62648084,9.60E-07,0x00
SPI,result,2.62648232,0,0x00
SPI,result,2.62648472,9.60E-07,0x00
SPI,result,2.6264862,0,0x00
SPI,result,2.6264886,9.60E-07,0x00
SPI,result,2.62649008,0,0x00
SPI,result,2.62649244,0,0x00
SPI,result,2.62649396,0,0x00
SPI,result,2.62649632,0,0x00
SPI,result,2.62649784,9.60E-07,0x00
SPI,result,2.6265002,0,0x00
SPI,result,2.62650172,9.60E-07,0x00
SPI,result,2.62650408,0,0x00
SPI,result,2.6265056,9.60E-07,0x00
SPI,result,2.62650796,0,0x00
SPI,result,2.62650944,0,0x00
SPI,result,2.62651184,9.60E-07,0x00
